date,day_name,area,population,waste_kg,recyclable_kg,organic_kg,collection_capacity_kg,overflow,is_weekend,is_holiday,recycling_campaign,temp_c,rain_mm
2024-07-11,Thursday,SuburbEast,34172,34003.0,11120.1,12928.7,39295.3,0,0,0,1,29.8,11.9
2024-07-12,Friday,SuburbEast,34174,34322.8,11213.2,17347.8,36292.0,0,0,0,1,30.0,28.4
2024-07-13,Saturday,SuburbEast,34180,33609.4,9455.4,15377.8,38701.5,0,1,0,1,30.3,0.0
2024-07-14,Sunday,SuburbEast,34186,32841.7,10232.5,14295.4,37861.9,0,1,0,1,28.7,0.0
2024-07-15,Monday,SuburbEast,34188,32498.1,10027.3,11279.1,37800.6,0,0,0,1,29.9,7.4
2024-07-16,Tuesday,SuburbEast,34189,34190.6,9535.1,15988.0,38942.5,0,0,0,1,29.6,15.1
2024-07-17,Wednesday,SuburbEast,34196,33167.6,11051.2,14469.3,38287.3,0,0,0,1,28.7,4.3
2024-07-18,Thursday,SuburbEast,34198,33605.7,8573.8,15935.3,38359.5,0,0,0,1,27.7,15.1
2024-07-19,Friday,SuburbEast,34201,33931.3,9836.7,13915.4,39087.5,0,0,0,1,28.8,12.3
2024-07-20,Saturday,SuburbEast,34192,34939.9,8417.5,13640.1,37294.8,0,1,0,1,28.6,18.3
2024-07-21,Sunday,SuburbEast,34196,33444.1,11571.3,10782.5,33019.5,1,1,0,1,29.7,0.8
2024-07-22,Monday,SuburbEast,34198,34899.4,11337.3,19079.5,38073.0,0,0,0,1,29.6,18.1
2024-07-23,Tuesday,SuburbEast,34204,33499.5,12121.2,11079.7,38021.7,0,0,0,1,31.1,4.3
2024-07-24,Wednesday,SuburbEast,34208,32787.9,14404.7,13573.1,38116.8,0,0,0,1,28.9,13.6
2024-07-25,Thursday,SuburbEast,34209,32924.9,12985.3,12763.8,34808.3,0,0,0,1,31.4,14.3
2024-07-26,Friday,SuburbEast,34220,33407.3,12693.5,10758.1,40744.8,0,0,0,1,29.2,3.2
2024-07-27,Saturday,SuburbEast,34217,35065.5,8861.9,14955.2,40773.9,0,1,0,1,28.8,9.6
2024-07-28,Sunday,SuburbEast,34218,34862.5,8193.2,13943.2,37890.1,0,1,0,1,29.2,23.8
2024-07-29,Monday,SuburbEast,34214,33175.7,13347.4,9618.4,36487.4,0,0,0,1,28.9,0.0
2024-07-30,Tuesday,SuburbEast,34213,35454.2,7496.1,18865.3,39135.0,0,0,0,1,29.7,15.1
2024-07-31,Wednesday,SuburbEast,34204,32517.9,9892.9,14249.3,37922.6,0,0,0,1,28.3,6.9
2024-08-01,Thursday,SuburbEast,34204,34832.2,7692.0,13705.2,37988.3,0,0,0,0,28.3,13.3
2024-08-02,Friday,SuburbEast,34215,33660.8,9748.3,10502.7,37470.7,0,0,0,0,28.2,5.7
2024-08-03,Saturday,SuburbEast,34227,33376.8,12459.4,13426.6,36945.1,0,1,0,0,29.9,10.8
2024-08-04,Sunday,SuburbEast,34235,37291.3,9706.1,12392.9,38489.1,0,1,0,0,29.6,5.1
2024-08-05,Monday,SuburbEast,34221,34376.8,8927.6,16419.5,38377.1,0,0,0,0,28.3,26.4
2024-08-06,Tuesday,SuburbEast,34230,37107.5,12672.2,14932.6,36863.7,1,0,0,0,29.3,28.6
2024-08-07,Wednesday,SuburbEast,34238,33756.4,9339.1,13000.7,37369.3,0,0,0,0,28.2,24.1
2024-08-08,Thursday,SuburbEast,34233,35135.3,10707.6,15865.8,37427.1,0,0,0,0,28.1,15.1
2024-08-09,Friday,SuburbEast,34234,33530.0,10666.5,12643.2,39184.0,0,0,0,0,30.4,18.4
2024-08-10,Saturday,SuburbEast,34226,34819.6,12506.9,17118.7,38937.1,0,1,0,0,29.6,4.3
2024-08-11,Sunday,SuburbEast,34231,36780.0,8227.2,17565.2,40662.4,0,1,0,0,28.1,6.8
2024-08-12,Monday,SuburbEast,34232,33214.4,11723.2,15876.4,37939.4,0,0,0,0,28.4,1.5
2024-08-13,Tuesday,SuburbEast,34233,34296.4,11672.2,14411.8,39909.2,0,0,0,0,28.9,12.5
2024-08-14,Wednesday,SuburbEast,34234,36050.4,8328.5,16846.7,38849.0,0,0,0,0,27.7,14.3
2024-08-15,Thursday,SuburbEast,34232,34005.0,10324.9,15762.6,38005.5,0,0,0,0,28.1,9.5
2024-08-16,Friday,SuburbEast,34233,33273.3,8485.7,15704.5,38842.7,0,0,0,0,28.9,4.0
2024-08-17,Saturday,SuburbEast,34228,35684.3,9524.1,19334.2,37453.5,0,1,0,0,29.9,14.3
2024-08-18,Sunday,SuburbEast,34228,34248.7,9482.3,13052.5,37919.0,0,1,0,0,29.1,5.6
2024-08-19,Monday,SuburbEast,34223,33970.5,7226.3,16092.2,37839.1,0,0,0,0,28.0,8.0
2024-08-20,Tuesday,SuburbEast,34222,33010.4,11157.0,14222.6,38892.1,0,0,0,0,30.0,18.1
2024-08-21,Wednesday,SuburbEast,34223,35136.4,10075.4,14598.0,37908.9,0,0,0,0,28.3,14.9
2024-08-22,Thursday,SuburbEast,34226,32779.0,8533.9,16728.3,38553.5,0,0,0,0,28.9,13.1
2024-08-23,Friday,SuburbEast,34227,34516.7,11466.9,14711.2,38611.0,0,0,0,0,29.2,11.7
2024-08-24,Saturday,SuburbEast,34230,37366.3,8135.8,17192.5,38169.1,0,1,0,0,28.0,19.2
2024-08-25,Sunday,SuburbEast,34243,36507.8,9806.2,14096.3,39358.7,0,1,0,0,28.4,0.8
2024-08-26,Monday,SuburbEast,34230,34167.8,11690.0,17521.8,37888.4,0,0,0,0,29.3,14.8
2024-08-27,Tuesday,SuburbEast,34218,33846.0,8811.2,16854.7,38593.8,0,0,0,0,27.1,11.4
2024-08-28,Wednesday,SuburbEast,34212,35245.2,7641.6,12523.2,37453.7,0,0,0,0,27.5,6.3
2024-08-29,Thursday,SuburbEast,34211,34838.5,7568.2,17431.4,37380.5,0,0,0,0,27.1,11.0
2024-08-30,Friday,SuburbEast,34211,34523.1,10084.4,16680.2,37978.7,0,0,0,0,27.9,14.5
2024-08-31,Saturday,SuburbEast,34200,33790.5,9666.0,14919.9,38266.8,0,1,0,0,28.4,12.9
2024-09-01,Sunday,SuburbEast,34211,35441.4,6009.1,15221.1,38418.6,0,1,0,0,27.3,16.7
2024-09-02,Monday,SuburbEast,34212,34128.6,6031.5,16907.8,39300.4,0,0,0,0,27.4,9.5
2024-09-03,Tuesday,SuburbEast,34220,33381.8,9301.7,14149.4,40008.2,0,0,0,0,28.2,0.0
2024-09-04,Wednesday,SuburbEast,34230,34420.4,11791.2,18171.2,38572.2,0,0,0,0,28.6,20.4
2024-09-05,Thursday,SuburbEast,34238,33069.3,9620.9,15729.6,38913.9,0,0,0,0,28.4,0.0
2024-09-06,Friday,SuburbEast,34241,33721.7,10210.9,19672.6,35895.3,0,0,0,0,26.9,14.9
2024-09-07,Saturday,SuburbEast,34245,36292.7,7597.9,15484.9,39920.2,0,1,0,0,29.1,18.0
2024-09-08,Sunday,SuburbEast,34237,35424.1,11027.3,16752.4,38089.6,0,1,0,0,28.2,2.3
2024-09-09,Monday,SuburbEast,34245,34884.0,9712.7,17658.7,37902.3,0,0,0,0,28.5,22.1
2024-09-10,Tuesday,SuburbEast,34252,35010.5,11045.7,17027.2,36953.5,0,0,0,0,26.2,26.4
2024-09-11,Wednesday,SuburbEast,34249,34930.4,10119.3,18169.4,38678.2,0,0,0,0,27.5,16.1
2024-09-12,Thursday,SuburbEast,34244,33443.4,11187.0,15457.3,37570.7,0,0,0,0,28.9,16.8
2024-09-13,Friday,SuburbEast,34265,33761.0,9071.1,17610.5,37011.0,0,0,0,0,28.5,15.1
2024-09-14,Saturday,SuburbEast,34259,35931.6,5030.8,19178.7,36406.0,0,1,0,0,26.6,15.6
2024-09-15,Sunday,SuburbEast,34265,35779.2,9101.6,13427.7,37004.4,0,1,0,0,28.2,20.1
2024-09-16,Monday,SuburbEast,34261,33568.9,9095.1,15540.1,37745.0,0,0,0,0,25.4,12.5
2024-09-17,Tuesday,SuburbEast,34241,33466.5,10886.5,17317.5,36391.5,0,0,0,0,28.2,8.4
2024-09-18,Wednesday,SuburbEast,34242,35261.3,7477.3,13095.8,39640.7,0,0,0,0,27.3,4.1
2024-09-19,Thursday,SuburbEast,34241,33270.1,7478.0,14874.1,39915.9,0,0,0,0,26.3,17.9
2024-09-20,Friday,SuburbEast,34238,33232.0,10599.5,17866.7,37332.5,0,0,0,0,27.6,19.3
2024-09-21,Saturday,SuburbEast,34246,36702.6,9917.3,17257.8,38965.7,0,1,0,0,25.7,7.4
2024-09-22,Sunday,SuburbEast,34249,35851.2,13012.6,18462.2,38384.1,0,1,0,0,27.2,25.3
2024-09-23,Monday,SuburbEast,34248,36449.5,6891.3,19499.3,37147.0,0,0,0,0,27.8,13.3
2024-09-24,Tuesday,SuburbEast,34262,35012.8,7813.6,19550.5,38183.2,0,0,0,0,26.8,10.7
2024-09-25,Wednesday,SuburbEast,34263,34116.6,7090.4,14783.6,39433.4,0,0,0,0,26.0,16.5
2024-09-26,Thursday,SuburbEast,34271,36744.4,5907.3,15959.2,37933.2,0,0,0,0,26.2,19.6
2024-09-27,Friday,SuburbEast,34268,35068.5,8596.5,16289.8,37835.5,0,0,0,0,26.1,13.6
2024-09-28,Saturday,SuburbEast,34269,35470.6,7201.0,18494.2,36033.3,0,1,0,0,24.9,13.9
2024-09-29,Sunday,SuburbEast,34268,35296.3,9781.1,16215.6,39441.3,0,1,0,0,26.2,2.0
2024-09-30,Monday,SuburbEast,34265,34973.3,7876.9,15255.8,38133.5,0,0,0,0,27.1,20.2
2024-10-01,Tuesday,SuburbEast,34262,33924.0,13530.2,14976.5,38313.3,0,0,0,0,26.4,18.5
2024-10-02,Wednesday,SuburbEast,34255,31685.2,10266.5,9302.8,39248.3,0,0,0,0,27.0,5.8
2024-10-03,Thursday,SuburbEast,34258,35309.7,6730.4,10977.9,37143.3,0,0,0,0,26.6,0.0
2024-10-04,Friday,SuburbEast,34264,35601.6,11185.5,18349.7,38310.2,0,0,0,0,25.9,21.4
2024-10-05,Saturday,SuburbEast,34259,36503.4,6252.8,16750.1,38981.2,0,1,0,0,26.2,22.1
2024-10-06,Sunday,SuburbEast,34261,36129.8,12620.9,19185.0,38046.7,0,1,0,0,26.4,22.7
2024-10-07,Monday,SuburbEast,34271,32947.0,9055.2,14130.3,38601.6,0,0,0,0,26.0,11.7
2024-10-08,Tuesday,SuburbEast,34262,34738.3,5725.1,15523.5,37618.4,0,0,0,0,26.3,10.8
2024-10-09,Wednesday,SuburbEast,34261,32022.1,5925.2,17546.8,38131.6,0,0,0,0,24.9,5.1
2024-10-10,Thursday,SuburbEast,34269,33409.6,7355.3,18333.2,36992.0,0,0,0,0,26.9,1.1
2024-10-11,Friday,SuburbEast,34269,33379.7,13408.8,13482.2,37998.4,0,0,0,0,25.2,13.2
2024-10-12,Saturday,SuburbEast,34282,35417.9,5812.2,13391.9,39478.2,0,1,0,0,24.8,4.3
2024-10-13,Sunday,SuburbEast,34275,35451.0,11105.3,11118.2,36542.9,0,1,0,0,26.1,17.3
2024-10-14,Monday,SuburbEast,34260,35557.3,9206.3,10383.4,38692.9,0,0,0,0,29.5,12.0
2024-10-15,Tuesday,SuburbEast,34258,33811.8,9364.3,18175.4,36674.9,0,0,0,0,25.6,24.9
2024-10-16,Wednesday,SuburbEast,34248,35158.8,11936.1,16711.4,38799.5,0,0,0,0,25.9,15.2
2024-10-17,Thursday,SuburbEast,34255,33695.7,10541.4,10758.4,37460.0,0,0,0,0,26.1,11.4
2024-10-18,Friday,SuburbEast,34263,33423.3,7217.7,13557.4,36790.1,0,0,0,0,25.6,19.3
2024-10-19,Saturday,SuburbEast,34265,34886.6,5895.6,16499.7,37158.3,0,1,0,0,24.7,10.3
2024-10-20,Sunday,SuburbEast,34278,36377.1,5534.2,16266.3,38079.5,0,1,0,0,27.9,11.5
2024-10-21,Monday,SuburbEast,34289,33517.6,10318.7,16354.7,36867.2,0,0,0,0,25.5,1.2
2024-10-22,Tuesday,SuburbEast,34307,32473.8,8814.5,12155.8,37816.8,0,0,0,0,23.7,1.6
2024-10-23,Wednesday,SuburbEast,34308,35374.7,9514.2,19173.7,38801.6,0,0,0,0,25.4,18.2
2024-10-24,Thursday,SuburbEast,34304,34505.9,12484.3,15616.8,39085.5,0,0,0,0,25.4,9.3
2024-10-25,Friday,SuburbEast,34299,33802.2,6853.7,15210.9,36615.8,0,0,0,0,25.9,14.2
2024-10-26,Saturday,SuburbEast,34304,34719.4,8716.0,18498.1,35697.2,0,1,0,0,25.7,4.0
2024-10-27,Sunday,SuburbEast,34308,35726.1,10077.7,20033.1,38394.3,0,1,0,0,26.3,12.0
2024-10-28,Monday,SuburbEast,34307,34209.9,9144.9,11446.3,37786.9,0,0,0,0,23.6,24.6
2024-10-29,Tuesday,SuburbEast,34308,35657.1,6834.4,18160.8,36623.5,0,0,0,0,25.4,10.8
2024-10-30,Wednesday,SuburbEast,34320,33618.8,11124.0,13043.3,36992.8,0,0,0,0,24.8,16.6
2024-10-31,Thursday,SuburbEast,34321,33980.6,11766.6,16219.1,36921.6,0,0,0,0,25.1,25.0
2024-11-01,Friday,SuburbEast,34318,33117.7,8904.9,10353.9,37794.9,0,0,0,1,24.6,15.4
2024-11-02,Saturday,SuburbEast,34303,36716.5,12426.4,13511.1,38299.2,0,1,0,1,25.1,19.1
2024-11-03,Sunday,SuburbEast,34309,35318.5,10078.8,18717.4,39400.2,0,1,0,1,24.7,3.9
2024-11-04,Monday,SuburbEast,34300,32687.1,9061.5,15584.2,37266.8,0,0,0,1,26.2,14.9
2024-11-05,Tuesday,SuburbEast,34295,32254.5,10615.5,14233.7,37868.4,0,0,0,1,25.6,9.3
2024-11-06,Wednesday,SuburbEast,34299,30924.8,8923.7,15525.6,40278.1,0,0,0,1,23.6,5.0
2024-11-07,Thursday,SuburbEast,34305,32617.9,13215.5,11093.9,39235.8,0,0,0,1,25.3,1.5
2024-11-08,Friday,SuburbEast,34299,32693.5,10197.1,14665.3,39921.0,0,0,0,1,24.7,12.7
2024-11-09,Saturday,SuburbEast,34306,33511.0,6717.6,13084.2,37218.2,0,1,0,1,24.4,7.3
2024-11-10,Sunday,SuburbEast,34302,34852.2,8619.5,18266.5,41228.9,0,1,0,1,24.3,0.1
2024-11-11,Monday,SuburbEast,34295,33081.6,14414.5,11255.1,37033.8,0,0,0,1,25.4,13.4
2024-11-12,Tuesday,SuburbEast,34290,32444.0,12932.9,11064.4,39959.6,0,0,0,1,22.9,10.0
2024-11-13,Wednesday,SuburbEast,34283,31444.7,8864.3,14583.5,38464.0,0,0,0,1,25.5,9.3
2024-11-14,Thursday,SuburbEast,34284,33469.4,9523.0,14915.6,39213.1,0,0,0,1,24.4,2.5
2024-11-15,Friday,SuburbEast,34289,34451.7,11546.9,15061.1,40742.0,0,0,0,1,23.8,5.9
2024-11-16,Saturday,SuburbEast,34277,34783.3,12292.4,13889.6,37538.6,0,1,0,1,23.9,13.7
2024-11-17,Sunday,SuburbEast,34293,34736.4,10955.3,13417.7,38180.8,0,1,0,1,23.4,14.9
2024-11-18,Monday,SuburbEast,34299,32367.8,9107.4,18073.5,39303.3,0,0,0,1,25.1,7.8
2024-11-19,Tuesday,SuburbEast,34305,33391.1,10829.7,10594.5,39505.8,0,0,0,1,24.5,0.0
2024-11-20,Wednesday,SuburbEast,34301,32488.9,10800.8,15315.2,38768.2,0,0,0,1,25.5,2.6
2024-11-21,Thursday,SuburbEast,34307,33361.7,6792.1,13735.8,38693.7,0,0,0,0,25.2,10.0
2024-11-22,Friday,SuburbEast,34315,33631.0,8573.1,18455.2,39906.4,0,0,0,0,24.8,7.5
2024-11-23,Saturday,SuburbEast,34326,35095.2,8987.3,19218.1,39022.2,0,1,0,0,26.4,7.7
2024-11-24,Sunday,SuburbEast,34330,34074.3,7187.6,16361.8,39334.4,0,1,0,0,24.6,10.9
2024-11-25,Monday,SuburbEast,34324,35549.7,13660.9,15695.9,36797.1,0,0,0,0,25.3,9.5
2024-11-26,Tuesday,SuburbEast,34330,35179.2,10931.9,17430.1,39156.2,0,0,0,0,25.1,8.1
2024-11-27,Wednesday,SuburbEast,34337,35024.1,5892.4,18633.0,37456.8,0,0,0,0,23.3,8.1
2024-11-28,Thursday,SuburbEast,34327,35537.9,9667.3,16585.1,37167.6,0,0,0,0,24.3,15.1
2024-11-29,Friday,SuburbEast,34330,34723.8,12399.2,18288.4,35551.9,0,0,0,0,23.5,12.2
2024-11-30,Saturday,SuburbEast,34318,36684.2,8051.9,18768.0,36512.4,1,1,0,0,22.8,23.5
2024-12-01,Sunday,SuburbEast,34316,35104.3,12698.9,15890.3,39022.1,0,1,0,0,24.5,8.3
2024-12-02,Monday,SuburbEast,34312,34080.9,6757.3,13154.2,37867.8,0,0,0,0,24.1,0.0
2024-12-03,Tuesday,SuburbEast,34314,34392.0,9063.5,17403.1,37329.9,0,0,0,0,24.0,4.0
2024-12-04,Wednesday,SuburbEast,34309,34943.0,7923.4,12721.0,37692.8,0,0,0,0,25.6,5.9
2024-12-05,Thursday,SuburbEast,34304,40650.1,8591.9,20573.4,38072.0,1,0,1,0,24.6,17.2
2024-12-06,Friday,SuburbEast,34307,33412.5,7187.5,13993.3,37773.8,0,0,0,0,24.7,7.3
2024-12-07,Saturday,SuburbEast,34306,35639.6,14308.4,12214.6,38479.6,0,1,0,0,22.8,5.2
2024-12-08,Sunday,SuburbEast,34314,33972.2,7570.5,15291.7,37089.6,0,1,0,0,24.3,0.8
2024-12-09,Monday,SuburbEast,34313,33887.4,9123.7,16860.2,36658.3,0,0,0,0,24.8,4.6
2024-12-10,Tuesday,SuburbEast,34296,39555.2,8094.1,11436.7,40245.2,0,0,1,0,23.4,15.0
2024-12-11,Wednesday,SuburbEast,34303,35139.7,8876.6,14720.8,37002.1,0,0,0,0,24.0,10.2
2024-12-12,Thursday,SuburbEast,34307,33442.6,7079.3,13164.3,38314.4,0,0,0,0,24.2,0.0
2024-12-13,Friday,SuburbEast,34313,33840.0,5230.2,16020.0,31750.8,1,0,0,0,23.5,10.5
2024-12-14,Saturday,SuburbEast,34317,35885.6,11054.0,17766.3,37281.8,0,1,0,0,23.5,15.3
2024-12-15,Sunday,SuburbEast,34313,35258.6,10485.4,16445.2,37563.4,0,1,0,0,23.8,23.8
2024-12-16,Monday,SuburbEast,34317,33854.3,9824.8,13655.7,40270.0,0,0,0,0,24.4,4.2
2024-12-17,Tuesday,SuburbEast,34314,32746.3,7916.6,12287.9,38265.3,0,0,0,0,23.7,9.4
2024-12-18,Wednesday,SuburbEast,34321,34121.1,10211.3,15978.9,38759.7,0,0,0,0,23.5,10.3
2024-12-19,Thursday,SuburbEast,34324,34882.5,7207.4,17726.7,39339.5,0,0,0,0,23.8,7.2
2024-12-20,Friday,SuburbEast,34331,35630.6,6839.6,20733.7,39008.4,0,0,0,0,23.7,7.3
2024-12-21,Saturday,SuburbEast,34340,37417.6,10088.2,16057.0,37645.2,0,1,0,0,23.8,0.0
2024-12-22,Sunday,SuburbEast,34339,35725.5,9237.3,10872.1,40988.1,0,1,0,0,24.1,7.5
2024-12-23,Monday,SuburbEast,34345,35496.3,6489.1,17637.2,36955.7,0,0,0,0,25.1,28.5
2024-12-24,Tuesday,SuburbEast,34343,32436.8,7588.7,15363.9,39003.7,0,0,0,0,23.4,0.0
2024-12-25,Wednesday,SuburbEast,34344,34562.0,9975.6,17435.6,37707.7,0,0,0,0,23.1,6.0
2024-12-26,Thursday,SuburbEast,34355,32094.9,5660.4,17030.9,40142.7,0,0,0,0,23.5,3.3
2024-12-27,Friday,SuburbEast,34357,33415.9,5936.0,14432.5,37104.1,0,0,0,0,23.8,14.2
2024-12-28,Saturday,SuburbEast,34352,36157.8,7760.0,16260.4,39057.4,0,1,0,0,24.1,6.0
2024-12-29,Sunday,SuburbEast,34353,37321.7,10502.7,15417.0,39329.8,0,1,0,0,22.4,0.0
2024-12-30,Monday,SuburbEast,34354,34030.7,9980.7,13773.9,38692.9,0,0,0,0,24.5,0.0
2024-12-31,Tuesday,SuburbEast,34357,38293.3,11392.8,17853.9,40777.7,0,0,1,0,23.4,6.9
2024-01-01,Monday,SuburbWest,21998,25351.7,5267.9,10694.8,24497.8,1,0,1,0,25.5,0.0
2024-01-02,Tuesday,SuburbWest,21984,22328.3,5246.6,9214.7,24407.8,0,0,0,0,23.5,0.0
2024-01-03,Wednesday,SuburbWest,21985,21791.0,6504.7,9478.9,23707.7,0,0,0,0,24.5,12.4
2024-01-04,Thursday,SuburbWest,21977,20904.8,5157.5,10171.9,23226.1,0,0,0,0,24.3,1.9
2024-01-05,Friday,SuburbWest,21977,21662.6,4960.3,8292.5,23803.3,0,0,0,0,25.8,1.7
2024-01-06,Saturday,SuburbWest,21969,24276.6,7471.6,11699.2,25114.5,0,1,0,0,23.7,6.7
2024-01-07,Sunday,SuburbWest,21966,22993.3,3777.7,12089.0,24638.8,0,1,0,0,23.9,0.0
2024-01-08,Monday,SuburbWest,21968,21324.1,5672.8,8712.4,23813.1,0,0,0,0,25.2,0.0
2024-01-09,Tuesday,SuburbWest,21967,21948.1,8307.1,9954.8,24158.6,0,0,0,0,24.6,0.0
2024-01-10,Wednesday,SuburbWest,21977,21547.1,5429.9,10178.4,23364.1,0,0,0,0,24.2,5.0
2024-01-11,Thursday,SuburbWest,21976,20634.3,3853.0,9866.5,23191.3,0,0,0,0,24.5,5.1
2024-01-12,Friday,SuburbWest,21984,22404.5,6651.2,8059.1,22582.1,0,0,0,0,23.0,4.6
2024-01-13,Saturday,SuburbWest,21984,23150.3,6602.8,8555.7,23792.8,0,1,0,0,23.9,0.0
2024-01-14,Sunday,SuburbWest,21996,23080.4,8162.3,7517.7,24956.9,0,1,0,0,25.5,0.0
2024-01-15,Monday,SuburbWest,21989,22750.4,7116.7,7659.2,24505.7,0,0,0,0,24.1,5.0
2024-01-16,Tuesday,SuburbWest,21988,20942.7,3048.7,9804.3,24383.3,0,0,0,0,25.5,0.0
2024-01-17,Wednesday,SuburbWest,21983,21447.8,6184.9,9542.4,23266.7,0,0,0,0,24.1,0.0
2024-01-18,Thursday,SuburbWest,21981,20826.1,6268.5,8985.0,23654.8,0,0,0,0,24.4,0.0
2024-01-19,Friday,SuburbWest,21983,21119.9,7614.6,9484.8,25831.5,0,0,0,0,23.9,6.6
2024-01-20,Saturday,SuburbWest,21990,23630.2,9678.7,8609.8,23973.6,0,1,0,0,25.2,1.6
2024-01-21,Sunday,SuburbWest,21984,23672.5,5505.0,8961.1,24540.0,0,1,0,0,23.8,17.3
2024-01-22,Monday,SuburbWest,21984,21691.0,6322.6,10425.4,23450.2,0,0,0,0,25.5,0.3
2024-01-23,Tuesday,SuburbWest,21984,21150.3,7203.2,6281.9,23839.9,0,0,0,0,24.5,0.0
2024-01-24,Wednesday,SuburbWest,21988,22202.0,4943.9,10725.2,24230.1,0,0,0,0,24.9,10.4
2024-01-25,Thursday,SuburbWest,21982,22556.2,7441.0,10863.6,23363.9,0,0,0,0,25.2,7.9
2024-01-26,Friday,SuburbWest,21994,22016.1,7870.4,10542.2,22955.4,0,0,0,0,23.8,9.4
2024-01-27,Saturday,SuburbWest,21980,22334.7,5333.9,9422.7,23722.3,0,1,0,0,23.7,0.0
2024-01-28,Sunday,SuburbWest,21987,23915.8,5691.8,11839.2,23498.1,1,1,0,0,24.2,3.0
2024-01-29,Monday,SuburbWest,21995,21871.2,4841.5,10252.4,24388.6,0,0,0,0,24.3,1.4
2024-01-30,Tuesday,SuburbWest,22000,21895.8,6586.0,10732.2,22584.8,0,0,0,0,24.7,13.3
2024-01-31,Wednesday,SuburbWest,22016,21707.1,3339.0,9044.5,23751.3,0,0,0,0,25.1,0.0
2024-02-01,Thursday,SuburbWest,22016,20903.3,6889.8,8834.0,24258.6,0,0,0,0,24.0,0.0
2024-02-02,Friday,SuburbWest,22022,21847.3,8329.4,10799.7,23248.6,0,0,0,0,25.2,9.1
2024-02-03,Saturday,SuburbWest,22014,22366.9,5088.0,8836.9,24568.2,0,1,0,0,26.3,2.3
2024-02-04,Sunday,SuburbWest,22028,23822.4,4563.0,9859.8,23108.8,1,1,0,0,26.2,4.8
2024-02-05,Monday,SuburbWest,22018,22665.8,7524.1,9966.7,23160.6,0,0,0,0,24.4,0.0
2024-02-06,Tuesday,SuburbWest,22018,22103.8,5449.7,9727.6,23396.7,0,0,0,0,24.1,0.0
2024-02-07,Wednesday,SuburbWest,22018,21072.2,4640.5,8422.1,24569.0,0,0,0,0,23.1,4.6
2024-02-08,Thursday,SuburbWest,22019,21547.7,6165.0,10095.3,24404.7,0,0,0,0,25.7,3.9
2024-02-09,Friday,SuburbWest,22023,21520.5,5791.7,8865.7,24221.5,0,0,0,0,25.7,9.8
2024-02-10,Saturday,SuburbWest,22020,26836.4,9252.6,12494.4,23346.8,1,1,1,0,26.0,6.5
2024-02-11,Sunday,SuburbWest,22022,28171.5,9176.9,10296.2,22237.5,1,1,1,0,25.2,23.1
2024-02-12,Monday,SuburbWest,22024,25014.6,5296.8,10938.9,23712.7,1,0,1,0,25.3,5.4
2024-02-13,Tuesday,SuburbWest,22030,21192.7,6461.4,8986.5,23759.5,0,0,0,0,26.1,0.0
2024-02-14,Wednesday,SuburbWest,22032,22648.5,7346.9,8486.9,23394.6,0,0,0,0,24.9,0.0
2024-02-15,Thursday,SuburbWest,22040,22097.4,3898.2,8018.2,23193.0,0,0,0,0,25.0,0.0
2024-02-16,Friday,SuburbWest,22042,22208.4,4780.5,13405.4,24033.7,0,0,0,0,25.3,0.0
2024-02-17,Saturday,SuburbWest,22063,23262.5,8013.2,8708.6,24679.7,0,1,0,0,24.4,0.0
2024-02-18,Sunday,SuburbWest,22064,21644.0,8538.3,9838.4,24149.0,0,1,0,0,27.3,0.0
2024-02-19,Monday,SuburbWest,22054,22314.8,7391.8,6722.8,24334.2,0,0,0,0,25.2,0.0
2024-02-20,Tuesday,SuburbWest,22059,21324.7,5631.2,11655.5,23282.0,0,0,0,0,26.5,3.2
2024-02-21,Wednesday,SuburbWest,22067,21523.4,6019.9,8646.7,23359.3,0,0,0,0,26.3,0.0
2024-02-22,Thursday,SuburbWest,22076,21230.9,3778.8,12843.4,24289.6,0,0,0,0,24.5,2.4
2024-02-23,Friday,SuburbWest,22077,21820.4,7477.1,8235.7,24332.5,0,0,0,0,26.4,5.5
2024-02-24,Saturday,SuburbWest,22074,22636.9,5338.1,9649.5,23812.3,0,1,0,0,25.7,0.0
2024-02-25,Sunday,SuburbWest,22076,21791.1,4895.8,10083.5,23661.0,0,1,0,0,25.4,5.0
2024-02-26,Monday,SuburbWest,22077,21532.4,8383.1,9021.3,23363.8,0,0,0,0,27.4,0.0
2024-02-27,Tuesday,SuburbWest,22069,21191.1,3916.5,10120.9,23237.5,0,0,0,0,25.3,0.0
2024-02-28,Wednesday,SuburbWest,22073,21773.0,5668.7,10568.0,23199.5,0,0,0,0,24.3,0.9
2024-02-29,Thursday,SuburbWest,22079,21967.2,6750.6,11711.8,23863.3,0,0,0,0,26.7,3.1
2024-03-01,Friday,SuburbWest,22080,21207.4,7519.1,8839.4,24054.4,0,0,0,1,27.0,0.0
2024-03-02,Saturday,SuburbWest,22087,23238.9,7616.1,12517.3,25484.5,0,1,0,1,24.8,0.0
2024-03-03,Sunday,SuburbWest,22093,21222.3,7092.3,11184.3,23628.7,0,1,0,1,26.1,0.0
2024-03-04,Monday,SuburbWest,22091,20657.6,6630.1,11490.1,24460.0,0,0,0,1,25.9,0.0
2024-03-05,Tuesday,SuburbWest,22088,20619.4,6504.9,7513.1,23950.4,0,0,0,1,27.0,0.0
2024-03-06,Wednesday,SuburbWest,22091,21548.3,8659.6,10100.3,23924.5,0,0,0,1,27.0,0.0
